shelter_id,owner_email,name,email,phone,zipcode,address,address_detail,opening_hours,volunteer_info,description,url,created_at,modified_at
61,user00250@test.com,부산해운대 별빛 보호소,user00250@test.com,051-3170-7832,48094,부산광역시 해운대구 영동대 47,15층 253호,월-토 09:00-18:00 (일요일 휴무),학생 봉사활동 확인서 발급 가능,부산해운대 별빛 보호소은 부산에서 운영하는 비영리 동물보호시설입니다. 매년 102여마리의 유기동물을 구조하고 입양을 진행하고 있습니다.,https://www.shelter61.co.kr,2025-12-04 03:07:09,2025-12-04 03:07:09
62,user00251@test.com,서울서초 봄 동물병원,user00251@test.com,02-4301-8050,06590,서울특별시 서초구 서초대 111,13층 362호,"평일 09:00-17:00, 토요일 10:00-15:00",주 1회 이상 참여 가능한 분 환영,서울서초 봄 동물병원은 서울에서 운영하는 비영리 동물보호시설입니다. 매년 93여마리의 유기동물을 구조하고 입양을 진행하고 있습니다.,https://www.shelter62.co.kr,2025-12-04 03:07:09,2025-12-04 03:07:09
63,user00252@test.com,저녁 동물병원,user00252@test.com,062-9696-4433,61937,광주광역시 서구 역삼 136,4층 121호,평일 10:00-17:00,"정기 봉사자 모집 중, 1개월 이상 활동 가능자 우대",광주 서의 저녁 동물병원입니다. 5년간 운영하며 103여마리의 유기동물을 보호하고 있습니다. 봉사자 여러분의 많은 관심과 참여 부탁드립니다.,https://www.instagram.com/shelter0063,2025-12-04 03:07:09,2025-12-04 03:07:09
64,user00261@test.com,서울서초 온누리 동물병원,user00261@test.com,02-4369-9330,06590,서울특별시 서초구 학동 6,13층 606호,"평일 09:00-17:00, 토요일 10:00-15:00","주말 단체 봉사 우선, 평일 개인 봉사 가능",서울에 위치한 서울서초 온누리 동물병원입니다. 현재 90여마리의 유기견들이 새 가족을 기다리고 있습니다. 깨끗한 시설과 전문 수의사의 정기 검진으로 건강한 입양을 도와드립니다.,https://shelter0064.com,2025-12-04 03:07:09,2025-12-04 03:07:09
65,user00263@test.com,여름 반려동물센터,user00263@test.com,02-5346-2299,06590,서울특별시 서초구 선릉 124,15층 750호,매일 09:00-19:00,"사전 연락 후 방문, 개인/단체 모두 환영",10년 전통의 여름 반려동물센터입니다. 서울에서 가장 오래된 보호소로 현재 67마리의 유기견을 보호 중입니다. 자원봉사 및 후원 환영합니다.,https://www.shelter65.co.kr,2025-12-04 03:07:09,2025-12-04 03:07:09
66,user00268@test.com,고양 나눔 애견보호센터,user00268@test.com,031-3054-9005,10401,경기도 고양시 잠실 131,2층 601호,화-일 09:00-18:00 (월요일 휴무),주 1회 이상 참여 가능한 분 환영,경기도 고양의 고양 나눔 애견보호센터입니다. 6년간 운영하며 29여마리의 유기동물을 보호하고 있습니다. 봉사자 여러분의 많은 관심과 참여 부탁드립니다.,https://www.instagram.com/shelter0066,2025-12-04 03:07:09,2025-12-04 03:07:09
67,user00279@test.com,강남 이웃 애견보호센터,user00279@test.com,02-8610-3131,06234,서울특별시 강남구 양재천 66,12층 970호,"평일 09:00-17:00, 토요일 10:00-15:00","주말 봉사 가능, 단체 봉사 환영",강남 이웃 애견보호센터은 서울에서 운영하는 비영리 동물보호시설입니다. 매년 78여마리의 유기동물을 구조하고 입양을 진행하고 있습니다.,https://shelter0067.com,2025-12-04 03:07:09,2025-12-04 03:07:09
68,user00284@test.com,경기도고양 기쁨 반려동물센터,user00284@test.com,031-2044-6152,10401,경기도 고양시 양재천 64,6층 351호,"평일 09:00-18:00, 주말 10:00-17:00","평일 봉사 가능, 1일 체험 가능",경기도고양 기쁨 반려동물센터은 경기도에서 운영하는 비영리 동물보호시설입니다. 매년 87여마리의 유기동물을 구조하고 입양을 진행하고 있습니다.,https://www.instagram.com/shelter0068,2025-12-04 03:07:09,2025-12-04 03:07:09
69,user00288@test.com,경기도용인 빛나는 애견보호센터,user00288@test.com,031-4939-9360,16827,경기도 용인시 개포 3,7층 408호,평일 10:00-17:00,학생 봉사활동 확인서 발급 가능,경기도 소재 경기도용인 빛나는 애견보호센터입니다. 넓은 운동장과 쾌적한 환경에서 57여마리의 강아지들이 생활하고 있습니다. 입양 상담 환영합니다.,https://www.shelter69.co.kr,2025-12-04 03:07:09,2025-12-04 03:07:09
70,user00291@test.com,나눔 동물병원,user00291@test.com,02-6812-2089,05855,서울특별시 송파구 반포대 133,15층 211호,"평일 09:00-17:00, 토요일 10:00-15:00","주말 단체 봉사 우선, 평일 개인 봉사 가능",11년 전통의 나눔 동물병원입니다. 서울에서 가장 오래된 보호소로 현재 117마리의 유기견을 보호 중입니다. 자원봉사 및 후원 환영합니다.,,2025-12-04 03:07:09,2025-12-04 03:07:09
71,user00296@test.com,서울송파 꿈 동물병원,user00296@test.com,02-3379-1719,05855,서울특별시 송파구 개포 94,13층 146호,연중무휴 08:00-20:00,"사전 연락 후 방문, 개인/단체 모두 환영",서울 소재 서울송파 꿈 동물병원입니다. 넓은 운동장과 쾌적한 환경에서 143여마리의 강아지들이 생활하고 있습니다. 입양 상담 환영합니다.,https://www.instagram.com/shelter0071,2025-12-04 03:07:09,2025-12-04 03:07:09
72,user00304@test.com,동행 동물병원,user00304@test.com,042-8341-1262,34126,대전광역시 유성구 선릉 155,20층 888호,"평일 09:00-18:00, 주말 10:00-17:00","정기 봉사자 모집 중, 1개월 이상 활동 가능자 우대",대전에 위치한 동행 동물병원입니다. 현재 89여마리의 유기견들이 새 가족을 기다리고 있습니다. 깨끗한 시설과 전문 수의사의 정기 검진으로 건강한 입양을 도와드립니다.,https://www.shelter72.co.kr,2025-12-04 03:07:09,2025-12-04 03:07:09
73,user00305@test.com,인천남동 축복 보호소,user00305@test.com,032-7022-2559,21556,인천광역시 남동구 영동대 4,7층 759호,"평일 09:00-18:00, 주말 10:00-17:00","사전 예약 필수, 주말 봉사 가능",9년 전통의 인천남동 축복 보호소입니다. 인천에서 가장 오래된 보호소로 현재 56마리의 유기견을 보호 중입니다. 자원봉사 및 후원 환영합니다.,https://blog.naver.com/shelter0073,2025-12-04 03:07:09,2025-12-04 03:07:09
74,user00307@test.com,겨울 반려동물센터,user00307@test.com,031-8825-9826,16444,경기도 수원시 테헤란 127,11층 577호,"평일 08:30-18:30, 주말 09:00-18:00","주중/주말 봉사 가능, 학생 봉사활동 가능",경기도에 위치한 겨울 반려동물센터입니다. 현재 101여마리의 유기견들이 새 가족을 기다리고 있습니다. 깨끗한 시설과 전문 수의사의 정기 검진으로 건강한 입양을 도와드립니다.,https://shelter0074.com,2025-12-04 03:07:09,2025-12-04 03:07:09
75,user00309@test.com,봄 보호소,user00309@test.com,031-3586-7655,16444,경기도 수원시 잠실 23,17층 254호,연중무휴 08:00-20:00,"사전 연락 후 방문, 개인/단체 모두 환영",경기도에 위치한 봄 보호소입니다. 현재 70여마리의 유기견들이 새 가족을 기다리고 있습니다. 깨끗한 시설과 전문 수의사의 정기 검진으로 건강한 입양을 도와드립니다.,https://blog.naver.com/shelter0075,2025-12-04 03:07:09,2025-12-04 03:07:09
76,user00311@test.com,대구수성 별빛 애견보호센터,user00311@test.com,053-6380-2137,42061,대구광역시 수성구 영동대 135,9층 938호,화-일 09:00-18:00 (월요일 휴무),"사전 예약 필수, 주말 봉사 가능",대구 수성의 대구수성 별빛 애견보호센터입니다. 16년간 운영하며 111여마리의 유기동물을 보호하고 있습니다. 봉사자 여러분의 많은 관심과 참여 부탁드립니다.,https://blog.naver.com/shelter0076,2025-12-04 03:07:09,2025-12-04 03:07:09
77,user00312@test.com,성남 행복 보호소,user00312@test.com,031-4691-5639,13487,경기도 성남시 백제고분 184,9층 983호,"평일 08:30-18:30, 주말 09:00-18:00",주 1회 이상 참여 가능한 분 환영,경기도 소재 성남 행복 보호소입니다. 넓은 운동장과 쾌적한 환경에서 88여마리의 강아지들이 생활하고 있습니다. 입양 상담 환영합니다.,https://blog.naver.com/shelter0077,2025-12-04 03:07:09,2025-12-04 03:07:09
78,user00314@test.com,서울강동 저녁 보호소,user00314@test.com,02-5473-8123,05288,서울특별시 강동구 백제고분 101,7층 796호,매일 09:00-19:00,"사전 연락 후 방문, 개인/단체 모두 환영",10년 전통의 서울강동 저녁 보호소입니다. 서울에서 가장 오래된 보호소로 현재 119마리의 유기견을 보호 중입니다. 자원봉사 및 후원 환영합니다.,https://shelter0078.com,2025-12-04 03:07:09,2025-12-04 03:07:09
79,user00315@test.com,미소 애견보호센터,user00315@test.com,031-2819-3610,10401,경기도 고양시 압구정 116,15층 292호,매일 09:00-19:00,"평일 봉사 가능, 1일 체험 가능",16년 전통의 미소 애견보호센터입니다. 경기도에서 가장 오래된 보호소로 현재 35마리의 유기견을 보호 중입니다. 자원봉사 및 후원 환영합니다.,,2025-12-04 03:07:09,2025-12-04 03:07:09
80,user00317@test.com,서울서초 천사 동물병원,user00317@test.com,02-5000-4507,06590,서울특별시 서초구 서초중앙 99,4층 174호,평일 10:00-17:00,주 1회 이상 참여 가능한 분 환영,12년 전통의 서울서초 천사 동물병원입니다. 서울에서 가장 오래된 보호소로 현재 33마리의 유기견을 보호 중입니다. 자원봉사 및 후원 환영합니다.,https://www.instagram.com/shelter0080,2025-12-04 03:07:09,2025-12-04 03:07:09
81,user00318@test.com,서초 이웃 동물쉼터,user00318@test.com,02-2059-7882,06590,서울특별시 서초구 잠실 84,13층 525호,"평일 09:00-17:00, 토요일 10:00-15:00","사전 연락 후 방문, 개인/단체 모두 환영",서울 소재 서초 이웃 동물쉼터입니다. 넓은 운동장과 쾌적한 환경에서 139여마리의 강아지들이 생활하고 있습니다. 입양 상담 환영합니다.,https://blog.naver.com/shelter0081,2025-12-04 03:07:09,2025-12-04 03:07:09
82,user00330@test.com,수성 나눔 애견보호센터,user00330@test.com,053-6126-6334,42061,대구광역시 수성구 백제고분 172,5층 214호,"평일 09:00-18:00, 주말 10:00-17:00","주말 단체 봉사 우선, 평일 개인 봉사 가능",수성 나눔 애견보호센터은 대구에서 운영하는 비영리 동물보호시설입니다. 매년 113여마리의 유기동물을 구조하고 입양을 진행하고 있습니다.,,2025-12-04 03:07:09,2025-12-04 03:07:09
83,user00331@test.com,용인 소망 동물쉼터,user00331@test.com,031-3691-4811,16827,경기도 용인시 강남대 174,4층 347호,화-일 09:00-18:00 (월요일 휴무),"평일 봉사 가능, 1일 체험 가능",경기도에 위치한 용인 소망 동물쉼터입니다. 현재 110여마리의 유기견들이 새 가족을 기다리고 있습니다. 깨끗한 시설과 전문 수의사의 정기 검진으로 건강한 입양을 도와드립니다.,,2025-12-04 03:07:09,2025-12-04 03:07:09
84,user00332@test.com,수원 소망 반려동물센터,user00332@test.com,031-1524-6810,16444,경기도 수원시 가락 64,9층 767호,"평일 08:30-18:30, 주말 09:00-18:00","주말 단체 봉사 우선, 평일 개인 봉사 가능",경기도에 위치한 수원 소망 반려동물센터입니다. 현재 132여마리의 유기견들이 새 가족을 기다리고 있습니다. 깨끗한 시설과 전문 수의사의 정기 검진으로 건강한 입양을 도와드립니다.,https://shelter0084.com,2025-12-04 03:07:09,2025-12-04 03:07:09
85,user00351@test.com,평화 보호소,user00351@test.com,02-2347-6577,06590,서울특별시 서초구 역삼 53,7층 262호,연중무휴 08:00-20:00,학생 봉사활동 확인서 발급 가능,서울 소재 평화 보호소입니다. 넓은 운동장과 쾌적한 환경에서 57여마리의 강아지들이 생활하고 있습니다. 입양 상담 환영합니다.,https://shelter0085.com,2025-12-04 03:07:09,2025-12-04 03:07:09
86,user00368@test.com,유성 기쁨 동물병원,user00368@test.com,042-4516-2986,34126,대전광역시 유성구 강남대 173,19층 258호,매일 09:00-19:00,학생 봉사활동 확인서 발급 가능,14년 전통의 유성 기쁨 동물병원입니다. 대전에서 가장 오래된 보호소로 현재 123마리의 유기견을 보호 중입니다. 자원봉사 및 후원 환영합니다.,https://shelter0086.com,2025-12-04 03:07:09,2025-12-04 03:07:09
87,user00371@test.com,빛나는 보호소,user00371@test.com,02-5028-9490,06590,서울특별시 서초구 논현 110,16층 802호,"평일 09:00-18:00, 주말 10:00-17:00","자원봉사 상시 모집, 예약 필수",서울에 위치한 빛나는 보호소입니다. 현재 72여마리의 유기견들이 새 가족을 기다리고 있습니다. 깨끗한 시설과 전문 수의사의 정기 검진으로 건강한 입양을 도와드립니다.,,2025-12-04 03:07:09,2025-12-04 03:07:09
88,user00374@test.com,서 평화 애견보호센터,user00374@test.com,062-3094-5294,61937,광주광역시 서구 가락 197,14층 949호,평일 10:00-17:00,"자원봉사 상시 모집, 예약 필수",9년 전통의 서 평화 애견보호센터입니다. 광주에서 가장 오래된 보호소로 현재 94마리의 유기견을 보호 중입니다. 자원봉사 및 후원 환영합니다.,https://www.instagram.com/shelter0088,2025-12-04 03:07:09,2025-12-04 03:07:09
89,user00377@test.com,기쁨 반려동물센터,user00377@test.com,02-7991-4723,06590,서울특별시 서초구 서초대 13,4층 742호,"평일 08:30-18:30, 주말 09:00-18:00",주 1회 이상 참여 가능한 분 환영,서울 소재 기쁨 반려동물센터입니다. 넓은 운동장과 쾌적한 환경에서 148여마리의 강아지들이 생활하고 있습니다. 입양 상담 환영합니다.,,2025-12-04 03:07:09,2025-12-04 03:07:09
90,user00379@test.com,부산해운대 평화 동물병원,user00379@test.com,051-9914-2676,48094,부산광역시 해운대구 논현 126,14층 908호,"평일 09:00-18:00, 주말 10:00-17:00",주 1회 이상 참여 가능한 분 환영,부산 소재 부산해운대 평화 동물병원입니다. 넓은 운동장과 쾌적한 환경에서 149여마리의 강아지들이 생활하고 있습니다. 입양 상담 환영합니다.,https://shelter0090.com,2025-12-04 03:07:09,2025-12-04 03:07:09
91,user00388@test.com,소망 보호소,user00388@test.com,062-4352-8941,61937,광주광역시 서구 개포 149,9층 331호,"평일 09:00-18:00, 주말 10:00-17:00","사전 예약 필수, 주말 봉사 가능",광주에 위치한 소망 보호소입니다. 현재 100여마리의 유기견들이 새 가족을 기다리고 있습니다. 깨끗한 시설과 전문 수의사의 정기 검진으로 건강한 입양을 도와드립니다.,https://www.instagram.com/shelter0091,2025-12-04 03:07:09,2025-12-04 03:07:09
